ts_event,symbol,ofi_1,ofi_2,ofi_3,ofi_4,ofi_5,ofi_6,ofi_7,ofi_8,ofi_9,ofi_10,ofi_integrated
2024-10-21T11:55:51.293948230Z,AAPL,-0.6424670735624799,-1.1109568115539508,-3.1578947368421053,-0.1040988939492518,-2.748511223087494,-0.47430830039525695,-0.21574973031283712,-2.218524681087077,-0.3182640144665461,-1.0076385503006664,-1.1558875857837667
2024-10-21T11:55:51.294217665Z,AAPL,1.3091147111765669,1.1804434003817355,0.11944755505785742,1.951854261548471,0.494279176201373,0.4757373929590866,1.6697975370486329,0.5035765379113019,1.173131504257332,2.4420024420024418,1.1919658127563557
2024-10-21T11:55:51.365188500Z,AAPL,0.0,0.0,-0.2260738507912585,-1.3884506153360683,-0.19166267369429804,-2.1706956092747904,-0.8102086287218959,-0.6588799041629231,-0.008022462896109105,-0.2857142857142857,-0.6806110563645978
2024-10-21T11:55:51.401597368Z,AAPL,0.0,0.0,2.842928216062545,0.18933417481855477,2.1082894106372785,0.1973359644795264,0.8912294915940855,1.1979634621144055,0.4412354592860008,0.005714285714285714,0.7356057109060585
2024-10-21T11:55:53.213328704Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,-0.21834977955070334,-2.2889842632331905,-0.36102564102564105,-0.9178386380458919,-0.42255141553223313
2024-10-21T11:55:53.213365167Z,AAPL,0.0,0.0,0.0,0.0,0.45871559633027525,0.5394190871369294,1.645075056549455,0.5050215208034433,1.2836438923395446,2.387703327861513,0.8226988694377788
2024-10-21T11:55:54.691386316Z,AAPL,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20901491809518796
2024-10-21T11:55:54.691398035Z,AAPL,1.4457831325301205,0.0748013090229079,1.486988847583643,0.3301419610432486,0.4393747359526827,4.201680672268908,0.35867128591807623,1.7337807606263982,3.20962888665998,0.006457862447529868,1.3668024945220008
2024-10-21T11:55:54.691407713Z,AAPL,0.0,-2.0581425263699513,-0.07259528130671507,-1.977587343441002,-0.4065040650406504,-0.5761772853185596,-1.597763131615738,-0.4935501962983735,-1.2550607287449393,-2.6058631921824102,-1.2455012203173093
2024-10-21T11:55:54.745856609Z,AAPL,0.0,0.0,-1.7398869073510221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16001142055134004
2024-10-21T11:55:54.745868744Z,AAPL,0.0,0.0,1.6767973171242925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15420928771642456
2024-10-21T11:55:54.762492206Z,AAPL,-0.08235536339304098,-2.191780821917808,-0.12562814070351758,-1.4039566049776644,-0.16333197223356472,-2.433628318584071,-0.7847753580537571,-0.6266021076616348,-0.008262755629002272,-0.32599837000814996,-0.9071085055673822
2024-10-21T11:55:54.762530320Z,AAPL,0.23050010290183168,0.10961907371882708,1.612578109252167,0.19743336623889438,1.7275225755791128,0.23405500292568754,0.8615625611905229,1.124859392575928,0.449438202247191,0.006572461386789352,0.6061029510738521
2024-10-21T11:55:55.306692496Z,AAPL,0.0,0.0,-0.12562814070351758,-1.4039566049776644,-0.16359918200409,-2.430939226519337,-0.7847753580537571,-0.6266021076616348,-0.008262755629002272,-0.32599837000814996,-0.7082749300312312
2024-10-21T11:55:55.306705027Z,AAPL,0.0,0.0,3.3098882912701697,0.184218606079214,1.7995910020449897,0.24449877750611249,0.8376166000380736,1.1764705882352942,0.4786771105308964,0.006121824303642486,0.7542672788543511
2024-10-21T11:55:55.361082355Z,AAPL,-1.645075056549455,0.08333333333333333,1.1918951132300357,0.30721966205837176,0.42518397383483236,4.88997555012225,0.33504664001522944,1.8235294117647058,3.4812880765883376,0.006121824303642486,1.3356618343826223
2024-10-21T11:55:55.706105479Z,AAPL,0.0,0.0,1.5891934843067144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14615266422230067
2024-10-21T11:55:58.151580102Z,AAPL,0.0,0.0,1.4880952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13685500589565877
2024-10-21T11:56:07.493655598Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221606648199446,0.0,0.0,0.0021566159488192733
2024-10-21T11:56:10.953492365Z,AAPL,1.5191796429927837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06372482272638255
2024-10-21T11:56:10.953504236Z,AAPL,0.0,-2.4600246002460024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21888797785637432
2024-10-21T11:56:11.008155483Z,AAPL,0.0,0.0,-1.2230545788105793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11248012715105665
2024-10-21T11:56:11.008167451Z,AAPL,0.0,0.0,2.2637238256932655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2081869020076575
2024-10-21T11:56:11.038752302Z,AAPL,-0.07479431563201197,-4.368004368004368,-0.08540925266903915,-1.8843683083511777,-0.16583747927031509,-1.5947807176513231,-0.9017132551848511,-0.5501375343835959,-0.006272541947624275,-0.508646998982706,-1.0608753485413944
2024-10-21T11:56:11.038803026Z,AAPL,0.1945379723157501,0.10899182561307902,2.1718474277182027,0.27149321266968324,1.8249688925756948,0.136332651670075,0.9878760664571172,1.0121457489878543,0.3267488489529185,0.010587612493382742,0.6493328640990819
2024-10-21T11:56:14.982879375Z,AAPL,0.0,2.300834052343975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20472352717541828
2024-10-21T11:56:14.982891924Z,AAPL,0.0,0.0,-0.9936653831822133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0913839910191357
2024-10-21T11:56:15.036962807Z,AAPL,0.0,-2.2962112514351323,0.9936653831822133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1129282087480656
2024-10-21T11:56:15.039085832Z,AAPL,0.0,0.0,0.0,0.0,3.0911901081916535,0.5333333333333333,1.4945054945054945,3.5366931918656057,0.005658508982883011,7.547169811320755,2.0312519959627098
2024-10-21T11:56:15.039203352Z,AAPL,0.0,0.0,0.0,0.0,-0.4322655345426476,-2.302820955670697,-0.44681391216044686,-1.320958342326786,-2.1875854525567404,-0.014383315354189139,-0.736029592005563
2024-10-21T11:56:17.922879284Z,AAPL,0.0,0.0,0.0,0.0,2.8922631959508314,0.5040091638029782,1.5724563206577595,3.2070555221487274,0.00558659217877095,8.050989600805098,2.0656237969360802
2024-10-21T11:56:17.922956219Z,AAPL,0.0,0.0,0.0,0.0,-0.4179728317659352,-2.243409983174425,-0.4698344901227976,-1.189966945362629,-2.1450596594717792,-0.015791551519936834,-0.7123033364453164
2024-10-21T11:56:23.203362495Z,AAPL,0.0,2.5526483726866624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22712945245339158
2024-10-21T11:56:23.203374367Z,AAPL,0.0,0.0,-0.7638689964671059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07025040692209125
2024-10-21T11:56:23.230980890Z,AAPL,0.0,0.0,1.4794267221451687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13605779226908213
2024-10-21T11:56:23.259005865Z,AAPL,0.0,0.0,0.7397133610725843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06802889613454106
2024-10-21T11:56:23.260424017Z,AAPL,-0.08130081300813008,-2.7210884353741496,-0.055401662049861494,-4.444444444444445,-0.138217000691085,-1.076320939334638,-1.2202562538133008,-0.40248810830589093,-0.00488162069807176,-1.4970059880239521,-1.2765295615912926
2024-10-21T11:56:23.260520532Z,AAPL,0.22886204704386523,0.1360544217687075,0.7386888273314867,0.6060606060606061,1.518288474810214,0.09784735812133072,1.342281879194631,0.7320644216691069,0.2684891383939468,0.029940119760479042,0.5302196708535505
2024-10-21T11:56:24.985297090Z,AAPL,0.0,0.0,-0.05636449037106623,-4.055299539170507,-0.14275517487508924,-1.0506208213944603,-1.2239902080783354,-0.40597896290828567,-0.004914004914004914,-1.444043321299639,-0.9796003501551229
2024-10-21T11:56:24.985309618Z,AAPL,0.0,0.0,1.475334255417243,0.5529953917050692,1.5680684248039913,0.09551098376313276,1.346389228886169,0.7381435689241558,0.2702702702702703,0.02888086642599278,0.5756600643375038
2024-10-21T11:56:25.053201827Z,AAPL,0.0,-2.7210884353741496,0.7376671277086215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1742761950356902
2024-10-21T11:56:29.970611371Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007380073800738007,0.0,0.0,-0.0007182088169038355
2024-10-21T11:56:34.567796323Z,AAPL,0.0,2.9197080291970803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597896729886603
2024-10-21T11:56:34.567809267Z,AAPL,0.0,0.0,-0.6878761822871883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06326160891617039
2024-10-21T11:56:34.623413180Z,AAPL,0.0,-3.7209302325581395,0.6878761822871883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26781918363681995
2024-10-21T11:56:42.272625996Z,AAPL,0.0,0.0,0.6999125109361329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643685487047298
2024-10-21T11:56:43.878708550Z,AAPL,-0.9023234829686443,-3.1616201337003536,-0.7503607503607503,-5.381165919282512,-0.3414134516899966,-0.30627871362940273,-2.3296447291788005,-0.3283582089552239,-0.7750377453447409,-9.221902017291066,-2.8176662193029793
2024-10-21T11:56:43.878991240Z,AAPL,1.8132611637347769,3.271726307510814,0.5510653930933138,0.8968609865470852,0.40913740197749743,2.041858090862685,0.5125218404193361,1.14903935832867,2.0130850528434827,0.023054755043227664,1.1837484617849652
2024-10-21T11:56:47.448697059Z,AAPL,0.0,3.414425949637217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3038086658083351
2024-10-21T11:56:47.557683879Z,AAPL,0.0,-3.414425949637217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3038086658083351
2024-10-21T11:56:51.014654312Z,AAPL,0.0,0.0,0.7627765064836003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07014993437214546
2024-10-21T11:56:51.014666179Z,AAPL,0.0,3.7330844610359306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332162251044764
2024-10-21T11:56:51.014676787Z,AAPL,0.0,0.0,0.0,-6.2015503875969,-0.3861003861003861,-0.2955665024630542,-2.372479240806643,-0.36959260814783707,-0.7247058823529412,-17.094017094017094,-3.7700555631936137
2024-10-21T11:56:55.866035650Z,AAPL,0.0,0.0,-0.7627765064836003,0.7751937984496124,0.46332046332046334,1.9704433497536946,0.5219454329774614,1.2933025404157044,1.8823529411764706,0.042735042735042736,0.6839104870230905
2024-10-21T11:57:04.890399029Z,AAPL,-0.9216589861751152,-3.441780821917808,-0.031539522964715155,-8.6687306501548,-0.38684719535783363,-0.30848329048843187,-2.2675736961451247,-0.37816931671680276,-0.7463048219045312,-11.985018726591761,-3.5585220228873573
2024-10-21T11:57:04.890725062Z,AAPL,1.852107809260539,0.136986301369863,1.3531799729364007,0.6191950464396285,0.46421663442940037,2.056555269922879,0.4988662131519274,1.3233082706766917,1.938454082868912,0.0299625468164794,0.9680879868697241
2024-10-21T11:57:06.458943234Z,AAPL,0.009233610341643583,0.49930651872399445,0.03868097862875931,8.398950131233596,0.23166023166023167,1.1311053984575836,0.11634671320535195,0.9339842920823603,0.4788698671136119,1.6417910447761195,1.5098427030786996
2024-10-21T11:57:06.459285665Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21T11:57:07.554141976Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21T11:57:08.621131954Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21T11:57:10.160087903Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21T11:57:14.110885099Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21T11:57:14.837669309Z,AAPL,0.0,-0.21645021645021645,-1.670843776106934,-0.1606425702811245,-1.9864559819413092,-0.09324009324009325,-1.4925373134328357,-0.8316008316008316,-0.2548656163113994,-0.025624599615631006,-0.6292706299756657
2024-10-21T11:57:14.894521785Z,AAPL,0.0,0.6213176218532406,0.043544524276072284,3.883495145631068,0.2830188679245283,1.0022779043280183,0.14044943820224717,0.9128630705394191,0.46098882102109023,1.3622291021671826,0.9908251578182119
2024-10-21T11:57:15.098765695Z,AAPL,0.0,0.0,0.9095043201455206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08364398723227166
2024-10-21T11:57:15.098777532Z,AAPL,0.0,0.0,0.0,-1.5717092337917484,0.0,0.0,0.0,0.0,0.0,0.0,-0.1637402260974158
2024-10-21T11:57:15.158138746Z,AAPL,0.0,0.0,0.0,-1.4953271028037383,0.0,0.0,0.0,0.0,0.0,0.0,-0.15578275716557877
2024-10-21T11:57:15.158151037Z,AAPL,0.0,0.0,0.0,2.695871946082561,0.0,0.0,0.0,0.0,0.0,0.0,0.2808551814105632
2024-10-21T11:57:15.238560230Z,AAPL,0.0,0.0,0.0,-1.2317167051578137,-0.60790273556231,-0.24539877300613497,-3.4071550255536627,-0.3613963039014374,-0.6919793304875309,-8.488063660477454,-1.9976544868827248
2024-10-21T11:57:15.426680348Z,AAPL,0.0,0.0,-1.0015022533800702,0.14534883720930233,0.7741935483870968,1.6032064128256514,0.7829181494661921,1.2622950819672132,1.7883089303677209,0.020629190304280558,0.581771216694903
2024-10-21T11:57:15.993250474Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21T11:57:17.249143876Z,AAPL,0.0,0.0,1.0799136069114472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09931594380332906
2024-10-21T11:57:17.249155657Z,AAPL,0.0,0.0,0.0,-0.9925558312655087,0.0,0.0,0.0,0.0,0.0,0.0,-0.10340418744861618
2024-10-21T11:57:17.304858834Z,AAPL,0.0,0.0,-1.2070006035003018,0.9473060982830077,0.0,0.0,0.0,0.0,0.0,0.0,-0.012313615215582621
2024-10-21T11:57:17.495155713Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21T11:57:20.112111433Z,AAPL,-0.20730759264058046,-8.913525498891353,-0.05471956224350206,-1.519262072707542,-1.015228426395939,-0.20833333333333334,-5.361930294906166,-0.3485148514851485,-0.6509563563352003,-8.583690987124463,-3.0683407103677203
2024-10-21T11:57:22.737207625Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21T11:57:23.434433631Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21T11:57:23.522180556Z,AAPL,0.0,-0.2724795640326975,-3.069838833461243,-0.06119326874043855,-4.131455399061033,-0.07766990291262135,-2.1359223300970873,-0.8492569002123143,-0.2534562211981567,-0.013302294645826405,-0.9977445815662274
2024-10-21T11:57:23.522320812Z,AAPL,0.0,0.0,0.0,0.11068976119708926,0.5660377358490566,0.8835341365461847,0.18050541516245489,0.9565217391304348,0.4742708086317287,0.6459189665296535,0.4416601790025124
2024-10-21T11:57:23.575986228Z,AAPL,0.0,0.0,-1.4524328249818448,0.8413082343043433,0.0,0.0,0.0,0.0,0.0,0.0,-0.045928000979244654
2024-10-21T11:57:23.893151634Z,AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21T11:57:23.893151634Z,AAPL,-0.15378700499807765,-6.203955021326096,-0.206067544361763,-0.06392499467291711,-4.2105263157894735,-0.0894854586129754,-1.639344262295082,-0.936768149882904,-0.28586278586278585,-0.008689984792526613,-1.238753478808313
2024-10-21T11:57:23.893200066Z,AAPL,-0.37828947368421056,-0.2700877785280216,-1.5736934820904287,-0.9059233449477352,-4.761904761904762,-0.23837902264600716,-0.4332129963898917,-1.8578727357176033,-0.24126113776559288,-1.3100808166737559,-1.1745025139523848
